 

stn;time;tre200s0;ure200s0
BER;202307301020;21.0;66.3
BER;202307301030;21.1;64.1
BER;202307301040;21.3;62.4
BER;202307301050;21.2;61.8
BER;202307301100;21.4;64.0
BER;202307301110;21.6;62.4
BER;202307301120;21.6;61.0
BER;202307301130;21.6;58.0
BER;202307301140;22.5;57.4
BER;202307301150;22.5;54.0
BER;202307301200;22.9;52.8
BER;202307301210;22.8;51.0
BER;202307301220;22.9;52.4
BER;202307301230;23.1;51.3
BER;202307301240;23.1;50.3
BER;202307301250;23.6;48.9
BER;202307301300;23.6;47.3
BER;202307301310;23.8;46.9
BER;202307301320;23.4;45.2
BER;202307301330;23.4;45.3
BER;202307301340;23.6;42.3
BER;202307301350;23.9;40.5
BER;202307301400;23.7;41.6
BER;202307301410;23.8;39.4
BER;202307301420;23.9;41.7
BER;202307301430;23.7;40.8
BER;202307301440;23.9;40.5
BER;202307301450;23.9;42.9
BER;202307301500;23.5;38.6
BER;202307301510;23.7;39.9
BER;202307301520;23.9;42.2
BER;202307301530;23.6;39.8
BER;202307301540;23.2;39.9
BER;202307301550;23.3;38.5
BER;202307301600;23.3;39.2
BER;202307301610;23.1;37.4
BER;202307301620;23.0;38.5
BER;202307301630;23.0;38.9
BER;202307301640;22.8;37.3
BER;202307301650;22.7;36.6
BER;202307301700;22.7;38.3
BER;202307301710;22.4;39.0
BER;202307301720;22.3;37.4
BER;202307301730;21.8;41.6
BER;202307301740;22.0;38.8
BER;202307301750;21.7;42.2
BER;202307301800;21.2;46.0
BER;202307301810;21.0;45.3
BER;202307301820;21.1;42.6
BER;202307301830;20.5;45.6
BER;202307301840;20.3;45.7
BER;202307301850;19.7;47.8
BER;202307301900;19.8;47.6
BER;202307301910;18.5;55.6
BER;202307301920;18.1;56.0
BER;202307301930;18.2;54.6
BER;202307301940;17.2;61.7
BER;202307301950;17.5;60.3
BER;202307302000;17.4;60.0
BER;202307302010;16.7;64.0
BER;202307302020;16.3;66.3
BER;202307302030;15.1;76.6
BER;202307302040;15.1;73.1
BER;202307302050;15.1;73.8
BER;202307302100;15.9;67.3
BER;202307302110;14.3;78.6
BER;202307302120;14.4;76.7
BER;202307302130;15.2;72.5
BER;202307302140;14.2;78.9
BER;202307302150;14.6;75.2
BER;202307302200;13.1;85.3
BER;202307302210;13.8;80.8
BER;202307302220;13.7;83.5
BER;202307302230;13.3;84.4
BER;202307302240;12.9;86.1
BER;202307302250;13.6;82.3
BER;202307302300;13.4;83.5
BER;202307302310;12.9;85.6
BER;202307302320;13.3;84.4
BER;202307302330;13.1;85.9
BER;202307302340;11.9;91.1
BER;202307302350;13.3;84.7
BER;202307310000;13.1;85.8
BER;202307310010;12.8;86.9
BER;202307310020;12.6;87.9
BER;202307310030;12.4;89.8
BER;202307310040;13.0;86.4
BER;202307310050;12.3;88.7
BER;202307310100;12.8;86.4
BER;202307310110;12.4;87.6
BER;202307310120;11.2;92.6
BER;202307310130;11.7;91.1
BER;202307310140;12.1;89.0
BER;202307310150;12.0;89.8
BER;202307310200;10.8;94.0
BER;202307310210;12.0;91.1
BER;202307310220;11.6;92.3
BER;202307310230;11.3;92.9
BER;202307310240;11.9;92.5
BER;202307310250;11.6;92.9
BER;202307310300;11.6;92.8
BER;202307310310;11.4;92.4
BER;202307310320;11.7;90.9
BER;202307310330;12.0;91.6
BER;202307310340;10.9;95.2
BER;202307310350;11.7;93.2
BER;202307310400;11.7;92.1
BER;202307310410;11.6;92.7
BER;202307310420;11.7;91.9
BER;202307310430;11.7;92.3
BER;202307310440;11.8;92.1
BER;202307310450;11.9;91.7
BER;202307310500;11.9;93.4
BER;202307310510;12.2;92.2
BER;202307310520;12.5;88.8
BER;202307310530;12.8;87.0
BER;202307310540;13.0;89.3
BER;202307310550;13.0;89.6
BER;202307310600;13.6;85.6
BER;202307310610;13.9;85.6
BER;202307310620;14.0;81.6
BER;202307310630;14.8;78.5
BER;202307310640;15.2;77.4
BER;202307310650;15.7;75.2
BER;202307310700;15.7;71.6
BER;202307310710;15.8;71.9
BER;202307310720;16.1;69.4
BER;202307310730;16.7;66.6
BER;202307310740;16.9;65.6
BER;202307310750;16.6;64.7
BER;202307310800;17.0;65.2
BER;202307310810;18.2;65.0
BER;202307310820;17.5;64.5
BER;202307310830;18.6;63.0
BER;202307310840;19.0;61.1
BER;202307310850;18.7;58.0
BER;202307310900;18.5;57.6
BER;202307310910;18.6;58.5
BER;202307310920;19.3;57.4
BER;202307310930;18.9;57.9
BER;202307310940;19.1;58.8
BER;202307310950;19.2;58.2
BER;202307311000;19.8;55.3
BER;202307311010;20.2;56.2
BER;202307311020;20.6;51.5
BER;202307311030;21.0;53.4
BER;202307311040;20.8;47.8
BER;202307311050;21.9;51.7
BER;202307311100;21.4;48.9
BER;202307311110;21.8;50.1
BER;202307311120;22.0;51.2
BER;202307311130;22.3;42.3
BER;202307311140;22.9;45.9
BER;202307311150;22.9;44.2
BER;202307311200;22.8;40.2
BER;202307311210;22.8;39.0
BER;202307311220;22.9;39.2
BER;202307311230;23.6;39.8
BER;202307311240;23.8;36.6
BER;202307311250;23.6;37.2
BER;202307311300;24.9;40.5
BER;202307311310;23.9;41.2
BER;202307311320;24.1;38.0
BER;202307311330;24.1;38.7
BER;202307311340;24.6;41.8
BER;202307311350;24.4;43.4
BER;202307311400;24.1;41.8
BER;202307311410;24.5;43.2
BER;202307311420;24.5;39.1
BER;202307311430;25.2;42.5
BER;202307311440;24.9;39.1
BER;202307311450;24.8;41.5
BER;202307311500;25.6;43.2
BER;202307311510;24.7;42.5
BER;202307311520;24.9;41.2
BER;202307311530;24.8;44.3
BER;202307311540;24.7;45.8
BER;202307311550;24.8;44.6
BER;202307311600;24.8;43.8
BER;202307311610;24.8;42.4
BER;202307311620;24.9;41.9
BER;202307311630;25.2;42.0
BER;202307311640;24.6;47.0
BER;202307311650;24.4;42.8
BER;202307311700;24.5;42.1
BER;202307311710;24.6;46.6
BER;202307311720;24.4;44.5
BER;202307311730;24.4;42.7
BER;202307311740;23.8;46.0
BER;202307311750;23.7;46.0
BER;202307311800;23.0;49.4
BER;202307311810;23.0;47.8
BER;202307311820;23.1;47.2
BER;202307311830;23.4;45.1
BER;202307311840;22.9;47.6
BER;202307311850;22.7;48.2
BER;202307311900;22.8;48.0
BER;202307311910;22.3;49.7
BER;202307311920;21.7;52.3
BER;202307311930;22.0;51.3
BER;202307311940;21.6;53.8
BER;202307311950;21.8;52.0
BER;202307312000;21.0;58.2
BER;202307312010;21.2;55.8
BER;202307312020;20.8;59.1
BER;202307312030;20.7;58.6
BER;202307312040;20.6;59.0
BER;202307312050;21.0;57.9
BER;202307312100;20.8;58.9
BER;202307312110;20.4;60.5
BER;202307312120;20.7;58.9
BER;202307312130;20.5;58.3
BER;202307312140;20.3;60.7
BER;202307312150;20.5;58.8
BER;202307312200;20.6;57.1
BER;202307312210;20.1;60.6
BER;202307312220;20.2;59.8
BER;202307312230;19.6;65.4
BER;202307312240;20.0;61.8
BER;202307312250;20.3;59.4
BER;202307312300;19.6;62.6
BER;202307312310;19.6;63.0
BER;202307312320;19.3;64.5
BER;202307312330;19.4;63.3
BER;202307312340;19.4;63.5
BER;202307312350;19.4;63.6
BER;202308010000;19.1;66.0
BER;202308010010;19.2;65.0
BER;202308010020;19.1;65.2
BER;202308010030;19.1;66.2
BER;202308010040;19.2;65.4
BER;202308010050;19.1;66.5
BER;202308010100;20.1;59.0
BER;202308010110;20.0;58.9
BER;202308010120;20.0;59.0
BER;202308010130;20.3;56.2
BER;202308010140;20.4;55.8
BER;202308010150;20.3;55.3
BER;202308010200;20.1;57.9
BER;202308010210;20.2;56.6
BER;202308010220;20.0;57.0
BER;202308010230;20.0;56.7
BER;202308010240;20.2;56.8
BER;202308010250;19.9;58.6
BER;202308010300;19.9;58.0
BER;202308010310;20.0;57.9
BER;202308010320;19.9;57.3
BER;202308010330;19.9;57.7
BER;202308010340;20.1;55.1
BER;202308010350;19.8;55.5
BER;202308010400;19.5;57.0
BER;202308010410;19.8;53.5
BER;202308010420;19.9;52.0
BER;202308010430;19.9;50.9
BER;202308010440;19.6;56.4
BER;202308010450;19.4;59.7
BER;202308010500;19.4;59.5
BER;202308010510;19.0;62.3
BER;202308010520;19.0;62.8
BER;202308010530;19.3;61.7
BER;202308010540;19.3;61.8
BER;202308010550;19.8;57.3
BER;202308010600;19.8;57.5
BER;202308010610;18.9;67.3
BER;202308010620;19.2;63.9
BER;202308010630;19.0;64.9
BER;202308010640;17.1;76.9
BER;202308010650;16.4;78.9
BER;202308010700;15.7;84.6
BER;202308010710;15.4;87.8
BER;202308010720;15.6;86.1
BER;202308010730;15.6;85.1
BER;202308010740;15.8;89.3
BER;202308010750;15.7;87.9
BER;202308010800;15.9;85.5
BER;202308010810;16.2;85.6
BER;202308010820;16.0;85.4
BER;202308010830;16.3;85.3
BER;202308010840;16.1;87.8
BER;202308010850;16.3;86.9
BER;202308010900;16.5;85.9
BER;202308010910;16.8;85.6
BER;202308010920;17.3;86.7
BER;202308010930;17.0;84.4
BER;202308010940;17.4;84.2
BER;202308010950;17.7;83.6
BER;202308011000;18.7;76.4
BER;202308011010;19.4;74.0
BER;202308011020;19.8;69.7
BER;202308011030;20.2;67.2
BER;202308011040;20.6;64.3
BER;202308011050;20.1;65.5
BER;202308011100;20.3;63.8
BER;202308011110;20.6;62.9
BER;202308011120;21.0;61.8
BER;202308011130;21.2;62.9
BER;202308011140;18.7;70.4
BER;202308011150;20.6;60.4
BER;202308011200;19.0;72.4
BER;202308011210;18.9;76.0
BER;202308011220;18.1;79.7
BER;202308011230;17.1;84.5
BER;202308011240;16.7;89.6
BER;202308011250;16.7;89.6
BER;202308011300;17.3;89.3
BER;202308011310;17.4;88.0
BER;202308011320;17.4;88.3
BER;202308011330;17.4;87.8
BER;202308011340;17.4;88.1
BER;202308011350;17.2;88.8
BER;202308011400;17.5;87.3
BER;202308011410;17.4;89.0
BER;202308011420;17.4;88.3
BER;202308011430;18.4;86.6
BER;202308011440;18.2;85.9
BER;202308011450;18.3;86.0
BER;202308011500;18.0;88.4
BER;202308011510;18.0;84.6
BER;202308011520;17.9;84.5
BER;202308011530;17.1;88.9
BER;202308011540;17.4;87.1
BER;202308011550;17.7;87.0
BER;202308011600;17.8;86.7
BER;202308011610;18.2;85.6
BER;202308011620;18.7;79.2
BER;202308011630;19.0;77.0
BER;202308011640;18.9;76.5
BER;202308011650;19.0;85.5
BER;202308011700;18.9;79.3
BER;202308011710;19.3;75.9
BER;202308011720;19.1;71.2
BER;202308011730;18.9;69.6
BER;202308011740;18.6;66.8
BER;202308011750;18.3;74.6
BER;202308011800;18.1;70.0
BER;202308011810;18.1;67.9
BER;202308011820;17.8;71.3
BER;202308011830;17.6;74.8
BER;202308011840;17.6;77.9
BER;202308011850;17.3;81.2
BER;202308011900;17.4;79.6
BER;202308011910;17.3;79.8
BER;202308011920;17.0;82.2
BER;202308011930;16.9;82.4
BER;202308011940;16.7;81.2
BER;202308011950;16.7;80.3
BER;202308012000;16.6;78.6
BER;202308012010;16.6;76.3
BER;202308012020;16.5;76.7
BER;202308012030;16.5;75.4
BER;202308012040;15.3;82.5
BER;202308012050;15.5;80.8
BER;202308012100;15.5;82.2
BER;202308012110;15.4;81.8
BER;202308012120;15.9;78.5
BER;202308012130;15.2;82.3
BER;202308012140;14.9;86.5
BER;202308012150;14.5;89.2
BER;202308012200;13.4;91.6
BER;202308012210;13.4;92.1
BER;202308012220;13.7;92.6
BER;202308012230;14.3;90.0
BER;202308012240;14.3;89.9
BER;202308012250;13.3;94.1
BER;202308012300;13.1;94.9
BER;202308012310;13.5;95.1
BER;202308012320;13.9;91.9
BER;202308012330;13.7;93.2
BER;202308012340;13.8;93.4
BER;202308012350;13.9;93.3
BER;202308020000;13.7;94.3
BER;202308020010;14.0;93.5
BER;202308020020;14.2;92.7
BER;202308020030;14.3;91.4
BER;202308020040;14.2;92.7
BER;202308020050;14.4;91.6
BER;202308020100;14.4;91.4
BER;202308020110;14.3;93.3
BER;202308020120;14.7;89.0
BER;202308020130;14.9;87.2
BER;202308020140;14.7;89.6
BER;202308020150;14.9;87.6
BER;202308020200;15.6;82.0
BER;202308020210;14.7;89.9
BER;202308020220;14.9;89.2
BER;202308020230;14.4;92.7
BER;202308020240;14.5;92.1
BER;202308020250;14.9;90.2
BER;202308020300;14.9;90.4
BER;202308020310;15.2;87.8
BER;202308020320;15.4;87.0
BER;202308020330;15.5;87.1
BER;202308020340;15.6;87.9
BER;202308020350;15.0;92.6
BER;202308020400;15.8;85.9
BER;202308020410;15.6;88.0
BER;202308020420;16.0;83.2
BER;202308020430;15.1;91.3
BER;202308020440;15.6;89.4
BER;202308020450;15.7;87.0
BER;202308020500;16.0;85.0
BER;202308020510;16.3;81.7
BER;202308020520;16.4;80.8
BER;202308020530;16.8;75.9
BER;202308020540;16.8;77.8
BER;202308020550;17.1;74.9
BER;202308020600;17.0;76.4
BER;202308020610;17.0;78.8
BER;202308020620;16.6;81.0
BER;202308020630;16.7;80.6
BER;202308020640;16.7;80.9
BER;202308020650;16.9;79.9
BER;202308020700;17.1;81.2
BER;202308020710;17.4;79.1
BER;202308020720;17.9;76.0
BER;202308020730;18.7;75.7
BER;202308020740;18.7;72.1
BER;202308020750;19.2;70.9
BER;202308020800;19.3;68.8
BER;202308020810;19.7;71.8
BER;202308020820;19.8;69.4
BER;202308020830;20.4;67.9
BER;202308020840;21.4;60.8
BER;202308020850;20.9;65.2
BER;202308020900;21.3;59.7
BER;202308020910;21.3;59.0
BER;202308020920;22.1;60.6
BER;202308020930;21.9;58.7
BER;202308020940;22.2;59.3
BER;202308020950;22.7;56.8
BER;202308021000;23.0;57.4
BER;202308021010;23.3;56.5
BER;202308021020;24.5;54.8
BER;202308021030;24.6;52.7
BER;202308021040;24.4;51.1
BER;202308021050;25.1;53.2
BER;202308021100;24.7;51.0
BER;202308021110;24.6;51.3
BER;202308021120;25.1;51.0
BER;202308021130;25.7;49.3
BER;202308021140;25.8;51.8
BER;202308021150;26.3;47.3
BER;202308021200;26.5;46.3
BER;202308021210;26.7;47.7
BER;202308021220;26.9;47.3
BER;202308021230;27.2;46.1
BER;202308021240;27.3;42.9
BER;202308021250;27.7;43.1
BER;202308021300;27.6;40.5
BER;202308021310;28.1;43.5
BER;202308021320;28.3;43.7
BER;202308021330;28.6;42.2
BER;202308021340;28.7;41.4
BER;202308021350;28.7;37.6
BER;202308021400;29.0;37.8
BER;202308021410;28.1;35.3
BER;202308021420;27.5;37.1
BER;202308021430;27.6;36.2
BER;202308021440;27.6;39.2
BER;202308021450;28.7;38.1
BER;202308021500;27.9;40.2
BER;202308021510;27.3;40.1
BER;202308021520;27.2;37.6
BER;202308021530;27.0;35.6
BER;202308021540;27.1;36.6
BER;202308021550;26.9;38.9
BER;202308021600;26.6;41.0
BER;202308021610;27.1;39.3
BER;202308021620;27.1;39.6
BER;202308021630;27.0;39.6
BER;202308021640;27.4;40.0
BER;202308021650;26.9;42.5
BER;202308021700;26.5;42.3
BER;202308021710;25.9;45.7
BER;202308021720;25.7;47.0
BER;202308021730;24.9;52.1
BER;202308021740;25.0;50.2
BER;202308021750;24.8;52.0
BER;202308021800;25.0;48.6
BER;202308021810;25.0;50.7
BER;202308021820;24.7;51.6
BER;202308021830;24.4;53.2
BER;202308021840;24.4;53.7
BER;202308021850;24.3;54.6
BER;202308021900;24.3;53.9
BER;202308021910;23.7;57.4
BER;202308021920;23.0;61.7
BER;202308021930;22.0;67.8
BER;202308021940;20.0;81.0
BER;202308021950;19.4;86.4
BER;202308022000;18.9;91.8
BER;202308022010;18.6;91.3
BER;202308022020;18.8;89.8
BER;202308022030;18.9;86.4
BER;202308022040;18.9;85.5
BER;202308022050;18.7;85.8
BER;202308022100;18.8;85.3
BER;202308022110;18.9;81.3
BER;202308022120;18.5;77.9
BER;202308022130;18.4;74.3
BER;202308022140;18.3;75.3
BER;202308022150;18.6;74.5
BER;202308022200;19.0;72.1
BER;202308022210;19.1;72.8
BER;202308022220;19.0;71.6
BER;202308022230;19.3;65.5
BER;202308022240;19.3;62.8
BER;202308022250;19.2;62.8
BER;202308022300;18.8;65.1
BER;202308022310;19.0;63.5
BER;202308022320;18.7;66.3
BER;202308022330;18.5;66.6
BER;202308022340;18.4;66.5
BER;202308022350;18.3;66.5
BER;202308030000;18.1;67.1
BER;202308030010;17.7;68.3
BER;202308030020;17.9;66.4
BER;202308030030;17.7;66.1
BER;202308030040;17.5;65.0
BER;202308030050;17.5;65.4
BER;202308030100;17.1;66.5
BER;202308030110;17.2;65.0
BER;202308030120;17.4;64.2
BER;202308030130;17.2;65.5
BER;202308030140;17.3;65.4
BER;202308030150;17.2;65.4
BER;202308030200;17.0;66.3
BER;202308030210;17.0;64.9
BER;202308030220;16.8;64.7
BER;202308030230;16.7;64.0
BER;202308030240;16.3;66.4
BER;202308030250;16.0;68.7
BER;202308030300;16.1;67.6
BER;202308030310;16.3;65.7
BER;202308030320;16.2;66.3
BER;202308030330;16.2;66.4
BER;202308030340;16.4;63.6
BER;202308030350;16.4;63.3
BER;202308030400;16.4;61.6
BER;202308030410;16.1;62.9
BER;202308030420;15.9;64.2
BER;202308030430;15.6;66.6
BER;202308030440;15.8;65.3
BER;202308030450;15.6;66.2
BER;202308030500;16.1;63.9
BER;202308030510;16.0;63.2
BER;202308030520;16.3;63.3
BER;202308030530;16.5;63.5
BER;202308030540;16.7;62.9
BER;202308030550;17.0;65.2
BER;202308030600;17.3;60.8
BER;202308030610;17.4;63.5
BER;202308030620;17.5;61.1
BER;202308030630;17.8;61.4
BER;202308030640;18.0;58.3
BER;202308030650;18.4;57.0
BER;202308030700;18.9;57.5
BER;202308030710;18.4;56.8
BER;202308030720;18.3;54.9
BER;202308030730;18.5;56.4
BER;202308030740;18.5;56.8
BER;202308030750;18.8;55.6
BER;202308030800;18.7;58.0
BER;202308030810;18.2;58.6
BER;202308030820;18.5;57.8
BER;202308030830;19.3;58.2
BER;202308030840;19.5;53.4
BER;202308030850;19.9;52.9
BER;202308030900;20.1;53.0
BER;202308030910;19.5;53.2
BER;202308030920;19.4;56.0
BER;202308030930;20.0;50.8
BER;202308030940;20.1;50.7
BER;202308030950;20.0;50.7
BER;202308031000;20.6;50.4
BER;202308031010;20.4;49.3
BER;202308031020;20.5;50.9
BER;202308031030;21.0;54.0
BER;202308031040;20.2;52.2
BER;202308031050;20.2;52.4
BER;202308031100;20.6;54.1
BER;202308031110;20.7;49.5
BER;202308031120;21.1;50.5
BER;202308031130;21.5;50.6
BER;202308031140;20.9;52.8
BER;202308031150;21.3;51.8
BER;202308031200;21.8;50.2
BER;202308031210;21.8;46.3
BER;202308031220;21.9;45.5
BER;202308031230;22.0;45.3
BER;202308031240;21.6;47.0
BER;202308031250;21.6;47.3
BER;202308031300;21.5;47.5
BER;202308031310;21.9;47.2
BER;202308031320;22.2;46.7
BER;202308031330;22.2;45.8
BER;202308031340;22.3;46.8
BER;202308031350;22.3;46.0
BER;202308031400;22.0;46.0
BER;202308031410;22.3;45.8
BER;202308031420;22.4;43.7
BER;202308031430;22.4;44.6
BER;202308031440;22.8;44.7
BER;202308031450;22.6;44.3
BER;202308031500;22.6;44.4
BER;202308031510;22.7;41.0
BER;202308031520;22.8;43.7
BER;202308031530;22.7;42.3
BER;202308031540;22.5;44.1
BER;202308031550;22.6;44.9
BER;202308031600;22.7;44.2
BER;202308031610;22.6;46.5
BER;202308031620;22.5;45.8
BER;202308031630;22.4;44.2
BER;202308031640;22.4;43.0
BER;202308031650;22.3;42.7
BER;202308031700;22.1;44.5
BER;202308031710;21.8;45.5
BER;202308031720;21.4;46.1
BER;202308031730;21.0;50.2
BER;202308031740;20.5;50.7
BER;202308031750;19.7;53.9
BER;202308031800;19.5;55.1
BER;202308031810;19.3;54.8
BER;202308031820;19.3;52.0
BER;202308031830;18.4;57.8
BER;202308031840;18.4;58.2
BER;202308031850;18.1;59.6
BER;202308031900;16.5;67.9
BER;202308031910;17.4;62.1
BER;202308031920;17.1;66.0
BER;202308031930;16.1;71.1
BER;202308031940;14.7;82.2
BER;202308031950;15.7;74.8
BER;202308032000;15.4;76.3
BER;202308032010;16.4;69.8
BER;202308032020;16.7;67.8
BER;202308032030;16.5;69.3
BER;202308032040;16.0;72.3
BER;202308032050;16.1;70.5
BER;202308032100;15.9;72.6
BER;202308032110;15.3;75.8
BER;202308032120;14.6;80.5
BER;202308032130;15.4;76.7
BER;202308032140;14.4;82.3
BER;202308032150;14.3;82.8
BER;202308032200;14.8;80.9
BER;202308032210;13.9;85.3
BER;202308032220;15.0;79.8
BER;202308032230;13.6;85.6
BER;202308032240;14.1;84.5
BER;202308032250;14.8;80.4
BER;202308032300;12.8;88.4
BER;202308032310;13.1;89.1
BER;202308032320;13.9;85.4
BER;202308032330;12.8;88.8
BER;202308032340;12.2;91.2
BER;202308032350;12.8;88.0
BER;202308040000;12.8;88.0
BER;202308040010;12.5;89.1
BER;202308040020;12.5;89.6
BER;202308040030;12.4;90.1
BER;202308040040;12.8;87.9
BER;202308040050;12.2;90.9
BER;202308040100;12.8;87.2
BER;202308040110;12.4;91.1
BER;202308040120;12.4;90.9
BER;202308040130;12.5;92.0
BER;202308040140;12.7;91.7
BER;202308040150;12.9;89.9
BER;202308040200;13.0;88.9
BER;202308040210;13.4;86.3
BER;202308040220;13.4;86.9
BER;202308040230;13.0;93.1
BER;202308040240;13.4;89.4
BER;202308040250;13.4;88.6
BER;202308040300;13.5;89.3
BER;202308040310;13.5;88.6
BER;202308040320;13.4;89.5
BER;202308040330;13.6;86.8
BER;202308040340;13.7;89.8
BER;202308040350;13.8;89.1
BER;202308040400;13.7;91.1
BER;202308040410;13.9;88.7
BER;202308040420;13.4;90.9
BER;202308040430;13.6;88.9
BER;202308040440;13.9;88.9
BER;202308040450;13.8;86.6
BER;202308040500;13.5;89.4
BER;202308040510;14.0;88.3
BER;202308040520;14.3;87.4
BER;202308040530;14.6;89.3
BER;202308040540;15.1;85.5
BER;202308040550;15.3;81.0
BER;202308040600;15.6;76.9
BER;202308040610;15.8;77.4
BER;202308040620;15.7;77.9
BER;202308040630;15.8;75.7
BER;202308040640;16.0;77.6
BER;202308040650;15.9;74.6
BER;202308040700;16.1;72.4
BER;202308040710;16.4;72.8
BER;202308040720;16.5;71.1
BER;202308040730;17.8;71.2
BER;202308040740;17.0;68.1
BER;202308040750;16.8;69.9
BER;202308040800;17.2;71.1
BER;202308040810;16.8;69.1
BER;202308040820;17.7;68.1
BER;202308040830;17.8;65.4
BER;202308040840;17.8;60.8
BER;202308040850;17.7;63.9
BER;202308040900;17.9;65.4
BER;202308040910;18.2;62.5
BER;202308040920;18.4;61.2
BER;202308040930;18.4;61.2
BER;202308040940;18.5;61.0
BER;202308040950;18.6;59.4
BER;202308041000;19.2;62.3
BER;202308041010;18.9;60.5
BER;202308041020;18.4;59.7
BER;202308041030;18.9;65.7
BER;202308041040;18.9;65.9
BER;202308041050;18.7;65.0
BER;202308041100;19.0;58.4
BER;202308041110;19.2;60.4
BER;202308041120;20.1;59.3
BER;202308041130;21.0;65.2
BER;202308041140;18.8;65.7
BER;202308041150;19.5;59.7
BER;202308041200;18.8;61.0
BER;202308041210;18.9;59.0
BER;202308041220;18.8;57.8
BER;202308041230;18.6;61.1
BER;202308041240;19.2;60.4
